step,episode,episode_return,episode_len,epsilon,success
171951,2707,-0.6400,64,0.0500,0
172015,2708,-0.6400,64,0.0500,0
172079,2709,-0.6400,64,0.0500,0
172143,2710,-0.6400,64,0.0500,0
172207,2711,-0.6400,64,0.0500,0
172271,2712,-0.6400,64,0.0500,0
172335,2713,-0.6400,64,0.0500,0
172399,2714,-0.6400,64,0.0500,0
172463,2715,-0.6400,64,0.0500,0
172527,2716,-0.6400,64,0.0500,0
172591,2717,-0.6400,64,0.0500,0
172655,2718,-0.6400,64,0.0500,0
172719,2719,-0.6400,64,0.0500,0
172783,2720,-0.6400,64,0.0500,0
172847,2721,-0.6400,64,0.0500,0
172911,2722,-0.6400,64,0.0500,0
172975,2723,-0.6400,64,0.0500,0
173039,2724,-0.6400,64,0.0500,0
173103,2725,-0.6400,64,0.0500,0
173167,2726,-0.6400,64,0.0500,0
173231,2727,-0.6400,64,0.0500,0
173295,2728,-0.6400,64,0.0500,0
173359,2729,-0.6400,64,0.0500,0
173423,2730,-0.6400,64,0.0500,0
173487,2731,-0.6400,64,0.0500,0
173551,2732,-0.6400,64,0.0500,0
173615,2733,-0.6400,64,0.0500,0
173679,2734,-0.6400,64,0.0500,0
173743,2735,-0.6400,64,0.0500,0
173807,2736,-0.6400,64,0.0500,0
173871,2737,-0.6400,64,0.0500,0
173935,2738,-0.6400,64,0.0500,0
173999,2739,-0.6400,64,0.0500,0
174063,2740,-0.6400,64,0.0500,0
174127,2741,-0.6400,64,0.0500,0
174191,2742,-0.6400,64,0.0500,0
174255,2743,-0.6400,64,0.0500,0
174319,2744,-0.6400,64,0.0500,0
174383,2745,-0.6400,64,0.0500,0
174447,2746,-0.6400,64,0.0500,0
174511,2747,-0.6400,64,0.0500,0
174575,2748,-0.6400,64,0.0500,0
174639,2749,-0.6400,64,0.0500,0
174703,2750,-0.6400,64,0.0500,0
174767,2751,-0.6400,64,0.0500,0
174831,2752,-0.6400,64,0.0500,0
174895,2753,-0.6400,64,0.0500,0
174959,2754,-0.6400,64,0.0500,0
175023,2755,-0.6400,64,0.0500,0
175087,2756,-0.6400,64,0.0500,0
175151,2757,-0.6400,64,0.0500,0
175215,2758,-0.6400,64,0.0500,0
175279,2759,-0.6400,64,0.0500,0
175343,2760,-0.6400,64,0.0500,0
175407,2761,-0.6400,64,0.0500,0
175471,2762,-0.6400,64,0.0500,0
175535,2763,-0.6400,64,0.0500,0
175599,2764,-0.6400,64,0.0500,0
175663,2765,-0.6400,64,0.0500,0
175727,2766,-0.6400,64,0.0500,0
175791,2767,-0.6400,64,0.0500,0
175855,2768,-0.6400,64,0.0500,0
175919,2769,-0.6400,64,0.0500,0
175983,2770,-0.6400,64,0.0500,0
176047,2771,-0.6400,64,0.0500,0
176111,2772,-0.6400,64,0.0500,0
176175,2773,-0.6400,64,0.0500,0
176239,2774,-0.6400,64,0.0500,0
176303,2775,-0.6400,64,0.0500,0
176367,2776,-0.6400,64,0.0500,0
176431,2777,-0.6400,64,0.0500,0
176495,2778,-0.6400,64,0.0500,0
176559,2779,-0.6400,64,0.0500,0
176623,2780,-0.6400,64,0.0500,0
176687,2781,-0.6400,64,0.0500,0
176751,2782,-0.6400,64,0.0500,0
176815,2783,-0.6400,64,0.0500,0
176879,2784,-0.6400,64,0.0500,0
176943,2785,-0.6400,64,0.0500,0
177007,2786,-0.6400,64,0.0500,0
177071,2787,-0.6400,64,0.0500,0
177135,2788,-0.6400,64,0.0500,0
177199,2789,-0.6400,64,0.0500,0
177263,2790,-0.6400,64,0.0500,0
177327,2791,-0.6400,64,0.0500,0
177391,2792,-0.6400,64,0.0500,0
177455,2793,-0.6400,64,0.0500,0
177519,2794,-0.6400,64,0.0500,0
177583,2795,-0.6400,64,0.0500,0
177647,2796,-0.6400,64,0.0500,0
177711,2797,-0.6400,64,0.0500,0
177775,2798,-0.6400,64,0.0500,0
177839,2799,-0.6400,64,0.0500,0
177903,2800,-0.6400,64,0.0500,0
177967,2801,-0.6400,64,0.0500,0
178031,2802,-0.6400,64,0.0500,0
178095,2803,-0.6400,64,0.0500,0
178159,2804,-0.6400,64,0.0500,0
178223,2805,-0.6400,64,0.0500,0
178287,2806,-0.6400,64,0.0500,0
178351,2807,-0.6400,64,0.0500,0
178415,2808,-0.6400,64,0.0500,0
178479,2809,-0.6400,64,0.0500,0
178543,2810,-0.6400,64,0.0500,0
178607,2811,-0.6400,64,0.0500,0
178671,2812,-0.6400,64,0.0500,0
178735,2813,-0.6400,64,0.0500,0
178799,2814,-0.6400,64,0.0500,0
178863,2815,-0.6400,64,0.0500,0
178927,2816,-0.6400,64,0.0500,0
178991,2817,-0.6400,64,0.0500,0
179055,2818,-0.6400,64,0.0500,0
179119,2819,-0.6400,64,0.0500,0
179183,2820,-0.6400,64,0.0500,0
179247,2821,-0.6400,64,0.0500,0
179311,2822,-0.6400,64,0.0500,0
179375,2823,-0.6400,64,0.0500,0
179439,2824,-0.6400,64,0.0500,0
179503,2825,-0.6400,64,0.0500,0
179567,2826,-0.6400,64,0.0500,0
179631,2827,-0.6400,64,0.0500,0
179695,2828,-0.6400,64,0.0500,0
179759,2829,-0.6400,64,0.0500,0
179823,2830,-0.6400,64,0.0500,0
179887,2831,-0.6400,64,0.0500,0
179951,2832,-0.6400,64,0.0500,0
180015,2833,-0.6400,64,0.0500,0
180079,2834,-0.6400,64,0.0500,0
180143,2835,-0.6400,64,0.0500,0
180207,2836,-0.6400,64,0.0500,0
180271,2837,-0.6400,64,0.0500,0
180335,2838,-0.6400,64,0.0500,0
180399,2839,-0.6400,64,0.0500,0
180463,2840,-0.6400,64,0.0500,0
180527,2841,-0.6400,64,0.0500,0
180591,2842,-0.6400,64,0.0500,0
180655,2843,-0.6400,64,0.0500,0
180719,2844,-0.6400,64,0.0500,0
180783,2845,-0.6400,64,0.0500,0
180847,2846,-0.6400,64,0.0500,0
180911,2847,-0.6400,64,0.0500,0
180975,2848,-0.6400,64,0.0500,0
181039,2849,-0.6400,64,0.0500,0
181103,2850,-0.6400,64,0.0500,0
181167,2851,-0.6400,64,0.0500,0
181231,2852,-0.6400,64,0.0500,0
181295,2853,-0.6400,64,0.0500,0
181359,2854,-0.6400,64,0.0500,0
181423,2855,-0.6400,64,0.0500,0
181487,2856,-0.6400,64,0.0500,0
181551,2857,-0.6400,64,0.0500,0
181615,2858,-0.6400,64,0.0500,0
181679,2859,-0.6400,64,0.0500,0
181743,2860,-0.6400,64,0.0500,0
181807,2861,-0.6400,64,0.0500,0
181871,2862,-0.6400,64,0.0500,0
181935,2863,-0.6400,64,0.0500,0
181999,2864,-0.6400,64,0.0500,0
182063,2865,-0.6400,64,0.0500,0
182127,2866,-0.6400,64,0.0500,0
182191,2867,-0.6400,64,0.0500,0
182255,2868,-0.6400,64,0.0500,0
182319,2869,-0.6400,64,0.0500,0
182383,2870,-0.6400,64,0.0500,0
182447,2871,-0.6400,64,0.0500,0
182511,2872,-0.6400,64,0.0500,0
182575,2873,-0.6400,64,0.0500,0
182639,2874,-0.6400,64,0.0500,0
182703,2875,-0.6400,64,0.0500,0
182767,2876,-0.6400,64,0.0500,0
182831,2877,-0.6400,64,0.0500,0
182895,2878,-0.6400,64,0.0500,0
182959,2879,-0.6400,64,0.0500,0
183023,2880,-0.6400,64,0.0500,0
183087,2881,-0.6400,64,0.0500,0
183151,2882,-0.6400,64,0.0500,0
183215,2883,-0.6400,64,0.0500,0
183279,2884,-0.6400,64,0.0500,0
183343,2885,-0.6400,64,0.0500,0
183407,2886,-0.6400,64,0.0500,0
183471,2887,-0.6400,64,0.0500,0
183535,2888,-0.6400,64,0.0500,0
183599,2889,-0.6400,64,0.0500,0
183663,2890,-0.6400,64,0.0500,0
183727,2891,-0.6400,64,0.0500,0
183791,2892,-0.6400,64,0.0500,0
183855,2893,-0.6400,64,0.0500,0
183919,2894,-0.6400,64,0.0500,0
183983,2895,-0.6400,64,0.0500,0
184047,2896,-0.6400,64,0.0500,0
184111,2897,-0.6400,64,0.0500,0
184175,2898,-0.6400,64,0.0500,0
184239,2899,-0.6400,64,0.0500,0
184303,2900,-0.6400,64,0.0500,0
184367,2901,-0.6400,64,0.0500,0
184431,2902,-0.6400,64,0.0500,0
184495,2903,-0.6400,64,0.0500,0
184559,2904,-0.6400,64,0.0500,0
184623,2905,-0.6400,64,0.0500,0
184687,2906,-0.6400,64,0.0500,0
184751,2907,-0.6400,64,0.0500,0
184815,2908,-0.6400,64,0.0500,0
184879,2909,-0.6400,64,0.0500,0
184943,2910,-0.6400,64,0.0500,0
185007,2911,-0.6400,64,0.0500,0
185071,2912,-0.6400,64,0.0500,0
185135,2913,-0.6400,64,0.0500,0
185199,2914,-0.6400,64,0.0500,0
185263,2915,-0.6400,64,0.0500,0
185327,2916,-0.6400,64,0.0500,0
185391,2917,-0.6400,64,0.0500,0
185455,2918,-0.6400,64,0.0500,0
185519,2919,-0.6400,64,0.0500,0
185583,2920,-0.6400,64,0.0500,0
185647,2921,-0.6400,64,0.0500,0
185711,2922,-0.6400,64,0.0500,0
185775,2923,-0.6400,64,0.0500,0
185839,2924,-0.6400,64,0.0500,0
185903,2925,-0.6400,64,0.0500,0
185967,2926,-0.6400,64,0.0500,0
186031,2927,-0.6400,64,0.0500,0
186095,2928,-0.6400,64,0.0500,0
186159,2929,-0.6400,64,0.0500,0
186223,2930,-0.6400,64,0.0500,0
186287,2931,-0.6400,64,0.0500,0
186351,2932,-0.6400,64,0.0500,0
186415,2933,-0.6400,64,0.0500,0
186479,2934,-0.6400,64,0.0500,0
186543,2935,-0.6400,64,0.0500,0
186607,2936,-0.6400,64,0.0500,0
186671,2937,-0.6400,64,0.0500,0
186735,2938,-0.6400,64,0.0500,0
186799,2939,-0.6400,64,0.0500,0
186863,2940,-0.6400,64,0.0500,0
186927,2941,-0.6400,64,0.0500,0
186991,2942,-0.6400,64,0.0500,0
187055,2943,-0.6400,64,0.0500,0
187119,2944,-0.6400,64,0.0500,0
187183,2945,-0.6400,64,0.0500,0
187247,2946,-0.6400,64,0.0500,0
187311,2947,-0.6400,64,0.0500,0
187375,2948,-0.6400,64,0.0500,0
187439,2949,-0.6400,64,0.0500,0
187503,2950,-0.6400,64,0.0500,0
187567,2951,-0.6400,64,0.0500,0
187631,2952,-0.6400,64,0.0500,0
187695,2953,-0.6400,64,0.0500,0
187759,2954,-0.6400,64,0.0500,0
187823,2955,-0.6400,64,0.0500,0
187887,2956,-0.6400,64,0.0500,0
187951,2957,-0.6400,64,0.0500,0
188015,2958,-0.6400,64,0.0500,0
188079,2959,-0.6400,64,0.0500,0
188143,2960,-0.6400,64,0.0500,0
188207,2961,-0.6400,64,0.0500,0
188271,2962,-0.6400,64,0.0500,0
188335,2963,-0.6400,64,0.0500,0
188399,2964,-0.6400,64,0.0500,0
188463,2965,-0.6400,64,0.0500,0
188527,2966,-0.6400,64,0.0500,0
188591,2967,-0.6400,64,0.0500,0
188655,2968,-0.6400,64,0.0500,0
188719,2969,-0.6400,64,0.0500,0
188783,2970,-0.6400,64,0.0500,0
188847,2971,-0.6400,64,0.0500,0
188911,2972,-0.6400,64,0.0500,0
188975,2973,-0.6400,64,0.0500,0
189039,2974,-0.6400,64,0.0500,0
189103,2975,-0.6400,64,0.0500,0
189167,2976,-0.6400,64,0.0500,0
189231,2977,-0.6400,64,0.0500,0
189295,2978,-0.6400,64,0.0500,0
189359,2979,-0.6400,64,0.0500,0
189423,2980,-0.6400,64,0.0500,0
189487,2981,-0.6400,64,0.0500,0
189551,2982,-0.6400,64,0.0500,0
189615,2983,-0.6400,64,0.0500,0
189679,2984,-0.6400,64,0.0500,0
189743,2985,-0.6400,64,0.0500,0
189807,2986,-0.6400,64,0.0500,0
189871,2987,-0.6400,64,0.0500,0
189935,2988,-0.6400,64,0.0500,0
189999,2989,-0.6400,64,0.0500,0
190063,2990,-0.6400,64,0.0500,0
190127,2991,-0.6400,64,0.0500,0
190191,2992,-0.6400,64,0.0500,0
190255,2993,-0.6400,64,0.0500,0
190319,2994,-0.6400,64,0.0500,0
190383,2995,-0.6400,64,0.0500,0
190447,2996,-0.6400,64,0.0500,0
190511,2997,-0.6400,64,0.0500,0
190575,2998,-0.6400,64,0.0500,0
190639,2999,-0.6400,64,0.0500,0
190703,3000,-0.6400,64,0.0500,0
190767,3001,-0.6400,64,0.0500,0
190831,3002,-0.6400,64,0.0500,0
190895,3003,-0.6400,64,0.0500,0
190959,3004,-0.6400,64,0.0500,0
191023,3005,-0.6400,64,0.0500,0
191087,3006,-0.6400,64,0.0500,0
191151,3007,-0.6400,64,0.0500,0
191215,3008,-0.6400,64,0.0500,0
191279,3009,-0.6400,64,0.0500,0
191343,3010,-0.6400,64,0.0500,0
191407,3011,-0.6400,64,0.0500,0
191471,3012,-0.6400,64,0.0500,0
191535,3013,-0.6400,64,0.0500,0
191599,3014,-0.6400,64,0.0500,0
191663,3015,-0.6400,64,0.0500,0
191727,3016,-0.6400,64,0.0500,0
191791,3017,-0.6400,64,0.0500,0
191855,3018,-0.6400,64,0.0500,0
191919,3019,-0.6400,64,0.0500,0
191983,3020,-0.6400,64,0.0500,0
192047,3021,-0.6400,64,0.0500,0
192111,3022,-0.6400,64,0.0500,0
192175,3023,-0.6400,64,0.0500,0
192239,3024,-0.6400,64,0.0500,0
192303,3025,-0.6400,64,0.0500,0
192367,3026,-0.6400,64,0.0500,0
192431,3027,-0.6400,64,0.0500,0
192495,3028,-0.6400,64,0.0500,0
192559,3029,-0.6400,64,0.0500,0
192623,3030,-0.6400,64,0.0500,0
192687,3031,-0.6400,64,0.0500,0
192751,3032,-0.6400,64,0.0500,0
192815,3033,-0.6400,64,0.0500,0
192879,3034,-0.6400,64,0.0500,0
192943,3035,-0.6400,64,0.0500,0
193007,3036,-0.6400,64,0.0500,0
193071,3037,-0.6400,64,0.0500,0
193135,3038,-0.6400,64,0.0500,0
193199,3039,-0.6400,64,0.0500,0
193263,3040,-0.6400,64,0.0500,0
193327,3041,-0.6400,64,0.0500,0
193391,3042,-0.6400,64,0.0500,0
193455,3043,-0.6400,64,0.0500,0
193519,3044,-0.6400,64,0.0500,0
193583,3045,-0.6400,64,0.0500,0
193647,3046,-0.6400,64,0.0500,0
193711,3047,-0.6400,64,0.0500,0
193775,3048,-0.6400,64,0.0500,0
193839,3049,-0.6400,64,0.0500,0
193903,3050,-0.6400,64,0.0500,0
193967,3051,-0.6400,64,0.0500,0
194031,3052,-0.6400,64,0.0500,0
194095,3053,-0.6400,64,0.0500,0
194159,3054,-0.6400,64,0.0500,0
194223,3055,-0.6400,64,0.0500,0
194287,3056,-0.6400,64,0.0500,0
194351,3057,-0.6400,64,0.0500,0
194415,3058,-0.6400,64,0.0500,0
194479,3059,-0.6400,64,0.0500,0
194543,3060,-0.6400,64,0.0500,0
194607,3061,-0.6400,64,0.0500,0
194671,3062,-0.6400,64,0.0500,0
194735,3063,-0.6400,64,0.0500,0
194799,3064,-0.6400,64,0.0500,0
194863,3065,-0.6400,64,0.0500,0
194927,3066,-0.6400,64,0.0500,0
194991,3067,-0.6400,64,0.0500,0
195055,3068,-0.6400,64,0.0500,0
195119,3069,-0.6400,64,0.0500,0
195183,3070,-0.6400,64,0.0500,0
195247,3071,-0.6400,64,0.0500,0
195311,3072,-0.6400,64,0.0500,0
195375,3073,-0.6400,64,0.0500,0
195439,3074,-0.6400,64,0.0500,0
195503,3075,-0.6400,64,0.0500,0
195567,3076,-0.6400,64,0.0500,0
195631,3077,-0.6400,64,0.0500,0
195695,3078,-0.6400,64,0.0500,0
195759,3079,-0.6400,64,0.0500,0
195823,3080,-0.6400,64,0.0500,0
195887,3081,-0.6400,64,0.0500,0
195951,3082,-0.6400,64,0.0500,0
196015,3083,-0.6400,64,0.0500,0
196079,3084,-0.6400,64,0.0500,0
196143,3085,-0.6400,64,0.0500,0
196207,3086,-0.6400,64,0.0500,0
196271,3087,-0.6400,64,0.0500,0
196335,3088,-0.6400,64,0.0500,0
196399,3089,-0.6400,64,0.0500,0
196463,3090,-0.6400,64,0.0500,0
196527,3091,-0.6400,64,0.0500,0
196591,3092,-0.6400,64,0.0500,0
196655,3093,-0.6400,64,0.0500,0
196719,3094,-0.6400,64,0.0500,0
196783,3095,-0.6400,64,0.0500,0
196847,3096,-0.6400,64,0.0500,0
196911,3097,-0.6400,64,0.0500,0
196975,3098,-0.6400,64,0.0500,0
197039,3099,-0.6400,64,0.0500,0
197103,3100,-0.6400,64,0.0500,0
197167,3101,-0.6400,64,0.0500,0
197231,3102,-0.6400,64,0.0500,0
197295,3103,-0.6400,64,0.0500,0
197359,3104,-0.6400,64,0.0500,0
197423,3105,-0.6400,64,0.0500,0
197487,3106,-0.6400,64,0.0500,0
197551,3107,-0.6400,64,0.0500,0
197615,3108,-0.6400,64,0.0500,0
197679,3109,-0.6400,64,0.0500,0
197743,3110,-0.6400,64,0.0500,0
197807,3111,-0.6400,64,0.0500,0
197871,3112,-0.6400,64,0.0500,0
197935,3113,-0.6400,64,0.0500,0
197999,3114,-0.6400,64,0.0500,0
198063,3115,-0.6400,64,0.0500,0
198127,3116,-0.6400,64,0.0500,0
198191,3117,-0.6400,64,0.0500,0
198255,3118,-0.6400,64,0.0500,0
198319,3119,-0.6400,64,0.0500,0
198383,3120,-0.6400,64,0.0500,0
198447,3121,-0.6400,64,0.0500,0
198511,3122,-0.6400,64,0.0500,0
198575,3123,-0.6400,64,0.0500,0
198639,3124,-0.6400,64,0.0500,0
198703,3125,-0.6400,64,0.0500,0
198767,3126,-0.6400,64,0.0500,0
198831,3127,-0.6400,64,0.0500,0
198895,3128,-0.6400,64,0.0500,0
198959,3129,-0.6400,64,0.0500,0
199023,3130,-0.6400,64,0.0500,0
199087,3131,-0.6400,64,0.0500,0
199151,3132,-0.6400,64,0.0500,0
199215,3133,-0.6400,64,0.0500,0
199279,3134,-0.6400,64,0.0500,0
199343,3135,-0.6400,64,0.0500,0
199407,3136,-0.6400,64,0.0500,0
199471,3137,-0.6400,64,0.0500,0
199535,3138,-0.6400,64,0.0500,0
199599,3139,-0.6400,64,0.0500,0
199663,3140,-0.6400,64,0.0500,0
199727,3141,-0.6400,64,0.0500,0
199791,3142,-0.6400,64,0.0500,0
199855,3143,-0.6400,64,0.0500,0
199919,3144,-0.6400,64,0.0500,0
199983,3145,-0.6400,64,0.0500,0
200047,3146,-0.6400,64,0.0500,0
200111,3147,-0.6400,64,0.0500,0
200175,3148,-0.6400,64,0.0500,0
200239,3149,-0.6400,64,0.0500,0
200303,3150,-0.6400,64,0.0500,0
200367,3151,-0.6400,64,0.0500,0
200431,3152,-0.6400,64,0.0500,0
200495,3153,-0.6400,64,0.0500,0
200559,3154,-0.6400,64,0.0500,0
200623,3155,-0.6400,64,0.0500,0
200687,3156,-0.6400,64,0.0500,0
200751,3157,-0.6400,64,0.0500,0
200815,3158,-0.6400,64,0.0500,0
200879,3159,-0.6400,64,0.0500,0
200943,3160,-0.6400,64,0.0500,0
201007,3161,-0.6400,64,0.0500,0
201071,3162,-0.6400,64,0.0500,0
201135,3163,-0.6400,64,0.0500,0
201199,3164,-0.6400,64,0.0500,0
201263,3165,-0.6400,64,0.0500,0
201327,3166,-0.6400,64,0.0500,0
201391,3167,-0.6400,64,0.0500,0
201455,3168,-0.6400,64,0.0500,0
201519,3169,-0.6400,64,0.0500,0
201583,3170,-0.6400,64,0.0500,0
201647,3171,-0.6400,64,0.0500,0
201711,3172,-0.6400,64,0.0500,0
201775,3173,-0.6400,64,0.0500,0
201839,3174,-0.6400,64,0.0500,0
201903,3175,-0.6400,64,0.0500,0
201967,3176,-0.6400,64,0.0500,0
202031,3177,-0.6400,64,0.0500,0
202095,3178,-0.6400,64,0.0500,0
202159,3179,-0.6400,64,0.0500,0
202223,3180,-0.6400,64,0.0500,0
202287,3181,-0.6400,64,0.0500,0
202351,3182,-0.6400,64,0.0500,0
202415,3183,-0.6400,64,0.0500,0
202479,3184,-0.6400,64,0.0500,0
202543,3185,-0.6400,64,0.0500,0
202607,3186,-0.6400,64,0.0500,0
202671,3187,-0.6400,64,0.0500,0
202735,3188,-0.6400,64,0.0500,0
202799,3189,-0.6400,64,0.0500,0
202863,3190,-0.6400,64,0.0500,0
202927,3191,-0.6400,64,0.0500,0
202991,3192,-0.6400,64,0.0500,0
203055,3193,-0.6400,64,0.0500,0
203119,3194,-0.6400,64,0.0500,0
203183,3195,-0.6400,64,0.0500,0
203247,3196,-0.6400,64,0.0500,0
203311,3197,-0.6400,64,0.0500,0
203375,3198,-0.6400,64,0.0500,0
203439,3199,-0.6400,64,0.0500,0
203503,3200,-0.6400,64,0.0500,0
203567,3201,-0.6400,64,0.0500,0
203631,3202,-0.6400,64,0.0500,0
203695,3203,-0.6400,64,0.0500,0
203759,3204,-0.6400,64,0.0500,0
203823,3205,-0.6400,64,0.0500,0
203887,3206,-0.6400,64,0.0500,0
203951,3207,-0.6400,64,0.0500,0
204015,3208,-0.6400,64,0.0500,0
204079,3209,-0.6400,64,0.0500,0
204143,3210,-0.6400,64,0.0500,0
204207,3211,-0.6400,64,0.0500,0
204271,3212,-0.6400,64,0.0500,0
204335,3213,-0.6400,64,0.0500,0
204399,3214,-0.6400,64,0.0500,0
204463,3215,-0.6400,64,0.0500,0
204527,3216,-0.6400,64,0.0500,0
204591,3217,-0.6400,64,0.0500,0
204655,3218,-0.6400,64,0.0500,0
204719,3219,-0.6400,64,0.0500,0
204783,3220,-0.6400,64,0.0500,0
204847,3221,-0.6400,64,0.0500,0
204911,3222,-0.6400,64,0.0500,0
204975,3223,-0.6400,64,0.0500,0
205039,3224,-0.6400,64,0.0500,0
205103,3225,-0.6400,64,0.0500,0
205167,3226,-0.6400,64,0.0500,0
205231,3227,-0.6400,64,0.0500,0
205295,3228,-0.6400,64,0.0500,0
205359,3229,-0.6400,64,0.0500,0
205423,3230,-0.6400,64,0.0500,0
205487,3231,-0.6400,64,0.0500,0
205551,3232,-0.6400,64,0.0500,0
205615,3233,-0.6400,64,0.0500,0
205679,3234,-0.6400,64,0.0500,0
205743,3235,-0.6400,64,0.0500,0
205807,3236,-0.6400,64,0.0500,0
205871,3237,-0.6400,64,0.0500,0
205935,3238,-0.6400,64,0.0500,0
205999,3239,-0.6400,64,0.0500,0
206063,3240,-0.6400,64,0.0500,0
206127,3241,-0.6400,64,0.0500,0
206191,3242,-0.6400,64,0.0500,0
206255,3243,-0.6400,64,0.0500,0
206319,3244,-0.6400,64,0.0500,0
206383,3245,-0.6400,64,0.0500,0
206447,3246,-0.6400,64,0.0500,0
206511,3247,-0.6400,64,0.0500,0
206575,3248,-0.6400,64,0.0500,0
206639,3249,-0.6400,64,0.0500,0
206703,3250,-0.6400,64,0.0500,0
206767,3251,-0.6400,64,0.0500,0
206831,3252,-0.6400,64,0.0500,0
206895,3253,-0.6400,64,0.0500,0
206959,3254,-0.6400,64,0.0500,0
207023,3255,-0.6400,64,0.0500,0
207087,3256,-0.6400,64,0.0500,0
207151,3257,-0.6400,64,0.0500,0
207215,3258,-0.6400,64,0.0500,0
207279,3259,-0.6400,64,0.0500,0
207343,3260,-0.6400,64,0.0500,0
207407,3261,-0.6400,64,0.0500,0
207471,3262,-0.6400,64,0.0500,0
207535,3263,-0.6400,64,0.0500,0
207599,3264,-0.6400,64,0.0500,0
207663,3265,-0.6400,64,0.0500,0
207727,3266,-0.6400,64,0.0500,0
207791,3267,-0.6400,64,0.0500,0
207855,3268,-0.6400,64,0.0500,0
207919,3269,-0.6400,64,0.0500,0
207983,3270,-0.6400,64,0.0500,0
208047,3271,-0.6400,64,0.0500,0
208111,3272,-0.6400,64,0.0500,0
208175,3273,-0.6400,64,0.0500,0
208239,3274,-0.6400,64,0.0500,0
208303,3275,-0.6400,64,0.0500,0
208367,3276,-0.6400,64,0.0500,0
208431,3277,-0.6400,64,0.0500,0
208495,3278,-0.6400,64,0.0500,0
208559,3279,-0.6400,64,0.0500,0
208623,3280,-0.6400,64,0.0500,0
208687,3281,-0.6400,64,0.0500,0
208751,3282,-0.6400,64,0.0500,0
208815,3283,-0.6400,64,0.0500,0
208879,3284,-0.6400,64,0.0500,0
208943,3285,-0.6400,64,0.0500,0
209007,3286,-0.6400,64,0.0500,0
209071,3287,-0.6400,64,0.0500,0
209135,3288,-0.6400,64,0.0500,0
209199,3289,-0.6400,64,0.0500,0
209263,3290,-0.6400,64,0.0500,0
209327,3291,-0.6400,64,0.0500,0
209391,3292,-0.6400,64,0.0500,0
209455,3293,-0.6400,64,0.0500,0
209519,3294,-0.6400,64,0.0500,0
209583,3295,-0.6400,64,0.0500,0
209647,3296,-0.6400,64,0.0500,0
209711,3297,-0.6400,64,0.0500,0
209775,3298,-0.6400,64,0.0500,0
209839,3299,-0.6400,64,0.0500,0
209903,3300,-0.6400,64,0.0500,0
209967,3301,-0.6400,64,0.0500,0
210031,3302,-0.6400,64,0.0500,0
210095,3303,-0.6400,64,0.0500,0
210159,3304,-0.6400,64,0.0500,0
210223,3305,-0.6400,64,0.0500,0
210287,3306,-0.6400,64,0.0500,0
210351,3307,-0.6400,64,0.0500,0
210415,3308,-0.6400,64,0.0500,0
210479,3309,-0.6400,64,0.0500,0
210543,3310,-0.6400,64,0.0500,0
210607,3311,-0.6400,64,0.0500,0
210671,3312,-0.6400,64,0.0500,0
210735,3313,-0.6400,64,0.0500,0
210799,3314,-0.6400,64,0.0500,0
210863,3315,-0.6400,64,0.0500,0
210927,3316,-0.6400,64,0.0500,0
210991,3317,-0.6400,64,0.0500,0
211055,3318,-0.6400,64,0.0500,0
211119,3319,-0.6400,64,0.0500,0
211183,3320,-0.6400,64,0.0500,0
211247,3321,-0.6400,64,0.0500,0
211311,3322,-0.6400,64,0.0500,0
211375,3323,-0.6400,64,0.0500,0
211439,3324,-0.6400,64,0.0500,0
211503,3325,-0.6400,64,0.0500,0
211567,3326,-0.6400,64,0.0500,0
211631,3327,-0.6400,64,0.0500,0
211695,3328,-0.6400,64,0.0500,0
211759,3329,-0.6400,64,0.0500,0
211823,3330,-0.6400,64,0.0500,0
211887,3331,-0.6400,64,0.0500,0
211951,3332,-0.6400,64,0.0500,0
212015,3333,-0.6400,64,0.0500,0
212079,3334,-0.6400,64,0.0500,0
212143,3335,-0.6400,64,0.0500,0
212207,3336,-0.6400,64,0.0500,0
212271,3337,-0.6400,64,0.0500,0
212335,3338,-0.6400,64,0.0500,0
212399,3339,-0.6400,64,0.0500,0
212463,3340,-0.6400,64,0.0500,0
212527,3341,-0.6400,64,0.0500,0
212591,3342,-0.6400,64,0.0500,0
212655,3343,-0.6400,64,0.0500,0
212719,3344,-0.6400,64,0.0500,0
212783,3345,-0.6400,64,0.0500,0
212847,3346,-0.6400,64,0.0500,0
212911,3347,-0.6400,64,0.0500,0
212975,3348,-0.6400,64,0.0500,0
213039,3349,-0.6400,64,0.0500,0
213103,3350,-0.6400,64,0.0500,0
213167,3351,-0.6400,64,0.0500,0
213231,3352,-0.6400,64,0.0500,0
213295,3353,-0.6400,64,0.0500,0
213359,3354,-0.6400,64,0.0500,0
213423,3355,-0.6400,64,0.0500,0
213487,3356,-0.6400,64,0.0500,0
213551,3357,-0.6400,64,0.0500,0
213615,3358,-0.6400,64,0.0500,0
213679,3359,-0.6400,64,0.0500,0
213743,3360,-0.6400,64,0.0500,0
213807,3361,-0.6400,64,0.0500,0
213871,3362,-0.6400,64,0.0500,0
213935,3363,-0.6400,64,0.0500,0
213999,3364,-0.6400,64,0.0500,0
214063,3365,-0.6400,64,0.0500,0
214127,3366,-0.6400,64,0.0500,0
214191,3367,-0.6400,64,0.0500,0
214255,3368,-0.6400,64,0.0500,0
214319,3369,-0.6400,64,0.0500,0
214383,3370,-0.6400,64,0.0500,0
214447,3371,-0.6400,64,0.0500,0
